ObjectID,Exhibitions
17846, 2289
17846, 2314
17846, 2405
17846, 2925
17846, 2410
18005,2059
18005, 2672
18005, 93
18005, 3392
18018,2289
18018, 3363
18027,2925
18027, 39
18027, 165
18120,87
18120, 2719
18120, 2405
18120, 39
18351,87
18351, 2339
18351, 2410
18464,945
18600,3300
18640,2012
18640, 74
18640, 2064
18640, 87
18640, 2410
18640, 123
18640, 31
18640, 2314
18640, 2430
18640, 350
18640, 353
18640, 2402
18640, 2441
18640, 2413
18640, 2825
18640, 2831
18767,128
18767, 2724
18767, 105
18971,70
18971, 358
18971, 2672
18971, 2289
19068,121
19068, 105
19068, 306
19068, 270
19068, 683
19068, 2724
19254,2390
19300,87
19300, 2825
19300, 2430
19300, 2925
19300, 39
19506,87
19506, 2387
19506, 106
19506, 109
19506, 2430
19506, 107
19506, 2873
19506, 3088
19506, 39
19506, 101
19506, 3089
19639,2064
19639, 87
19639, 683
19639, 47
19717,2405
20406,2559
20485,87
20485, 2289
20485, 39
20613,2925
20669,2873
20669, 3171
20698,2059
20698, 275
20699,73
20699, 93
20814,213
20814, 683
20814, 2289
20814, 3083
20814, 118
20814, 165
20912,87
20912, 683
20912, 2289
21031,87
21031, 386
21031, 2405
21147,2559
21163,38
21163, 2064
21163, 87
21163, 39
21163, 2413
21163, 97
21533,2289
21533, 186
21533, 2128
21533, 2730
21533, 579
21645,470
21892,97
21968,163
21983,91
22061,2648
22061, 2925
22188,2289
22298,87
22298, 2719
22818,2064
22818, 683
22818, 2289
22818, 2719
22818, 120
22818, 2405
22818, 47
22818, 73
22818, 39
23200,2059
23382,87
23382, 2559
23382, 53
23562,87
23614,186
23614, 579
24085,945
24150,2339
24396,2377
24396, 2951
24553,87
24553, 2377
24553, 111
24553, 2390
24553, 3090
24553, 108
24754,2064
24754, 87
24754, 106
24754, 2719
24754, 39
25080,106
25080, 2725
25351,112
25351, 2037
25351, 2289
25351, 125
25351, 162
25361,29
25361, 2397
25361, 2872
25361, 249
25361, 94
25362,3089
25380,22
25688,87
25688, 2314
25688, 111
25688, 2925
25688, 3090
25688, 2410
25788,2559
25788, 105
25961,118
26129,721
26129, 3231
26849,470
26881,2289
26886,107
26886, 2020
26886, 93
26886, 3392
27041,3629
27149,29
27149, 2040
27149, 2339
27149, 2289
27149, 2397
27149, 2925
27149, 249
27149, 3088
27149, 3171
27509,2289
27509, 101
27509, 2444
27557,91
27819,101
27819, 3231
27948,165
28017,13
28017, 87
28017, 2638
28017, 97
28017, 73
28017, 3083
28205,2387
28205, 100
28308,2725
28515,87
28515, 39
28538,2289
28538, 111
28538, 39
28538, 165
28538, 2410
28568,2387
28630,87
28630, 2559
28630, 97
28630, 2825
28630, 2719
28630, 120
28630, 107
28630, 73
28630, 2410
28630, 3604
29144,2064
29144, 87
29144, 97
29144, 2314
29340,174
29512,2289
29512, 2314
29517,683
29517, 2289
29517, 106
29517, 2829
29517, 3604
29632,87
29641,91
29641, 2410
29730,2289
29730, 186
29730, 579
29742,87
29742, 107
29742, 47
29742, 73
29742, 3083
29742, 123
29742, 94
29765,117
29944,2314
29944, 249
30052,2059
30052, 106
30052, 109
30052, 111
30095,2064
30095, 683
30095, 2289
30095, 2725
30095, 106
30095, 2831
30095, 100
30095, 2405
30095, 270
30219,945
30249,87
30249, 2430
30286,2405
30286, 47
30286, 3090
30322,112
30322, 358
30322, 63
30322, 2289
30558,69
30558, 213
30558, 683
30619,128
30619, 2289
30636,2339
30636, 115
30636, 107
30636, 165
30645,2289
30785,2059
30924,87
30924, 2289
30924, 2410
31005,87
31005, 2831
31005, 2719
31005, 2430
31005, 107
31005, 73
31025,74
31025, 2064
31025, 87
31025, 683
31025, 2604
31025, 2672
31025, 2289
31025, 2829
31025, 111
31025, 93
31025, 3083
31025, 3089
31025, 3392
31025, 3629
31039,87
31039, 2289
31039, 2829
31039, 3083
31039, 3089
31039, 3090
31039, 3316
31117,564
31525,213
31525, 1994
31525, 2064
31525, 87
31525, 683
31525, 2289
31525, 109
31525, 2314
31525, 120
31525, 3090
31525, 3316
31583,97
32186,115
32186, 2872
32186, 165
32502,115
32502, 2289
32502, 2831
32663,2672
32663, 2725
32663, 316
32840,87
32840, 2314
32840, 2873
32840, 3088
32840, 3090
33053,405
33053, 2846
33053, 2020
33222,945
33228,470
33228, 86
33240,683
33240, 2289
33257,87
33257, 47
33257, 39
33558,2559
33558, 2339
33558, 386
33558, 2289
33558, 2397
33558, 2314
33558, 3088
33558, 3089
33671,683
33671, 2289
33671, 2314
33671, 3300
33713,945
33876,2064
33876, 2059
33876, 2339
33876, 2289
33876, 123
33876, 3088
33885,3231
33938,91
33938, 3088
34153,249
34153, 2289
34153, 2891
34836,3604
34857,386
34857, 3318
35039,2289
35039, 186
35039, 579
35137,87
35137, 2289
35137, 2314
35260,2064
35260, 87
35260, 2410
35610,2397
35610, 31
36127,2719
36127, 120
36127, 2873
36127, 3011
36127, 3090
36136,2064
36136, 87
36136, 2825
36136, 2430
36390,87
36390, 2591
36390, 47
36390, 39
37433,2289
37433, 3231
37519,128
37519, 2724
37766,1994
37766, 683
37766, 117
37766, 118
38167,2064
38167, 2289
38293,105
38343,87
38343, 2387
38343, 2430
38343, 2410
38678,683
38678, 2289
38678, 106
38678, 13
38678, 121
38678, 100
38678, 165
39052,358
39071,2825
39071, 3090
39166,174
39166, 2059
39166, 29
39166, 31
39166, 88
39166, 2390
39166, 683
39166, 63
39166, 2339
39166, 2672
39166, 170
39166, 2289
39166, 2724
39166, 38
39204,2289
39264,87
39264, 2115
39264, 2825
39264, 2430
39264, 2873
39264, 2410
39308,2604
39308, 2672
39308, 2387
39308, 106
39308, 109
39308, 100
39308, 2873
39308, 3231
39321,470
39584,386
39602,2059
39602, 105
39736,123
39736, 213
39736, 118
39736, 117
39990,109
39990, 97
40056,29
40203,91
40203, 3665
40255,93
40255, 405
40255, 2846
40339,3318
40670,2128
82250,721
85657,3231
85657, 3663
99862,3604
6897,1954
6897, 2227
6918,1954
6918, 2227
11079,1954
11079, 2227
23301,1954
23301, 2227
26005,1954
26005, 2227
8879,2345
9219,2513
14058,454
18044,2345
19702,10
24078,10
28983,454
24222,454
32448,2172
35582,2513
17776,1954
17776, 3036
37042,1954
37042, 3036
76752,3300
76753,3300
76755,3300
15644,1957
20761,2381
